piece,beats,pitches
./abc/_Polska_efter_ByssKalle_nr_41_9d34e1.abc,"[[1, 2, 3, 4, 5, 9, 12], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 9, 11], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 1, 1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 9, 11], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5]]","[[74, 79, 83, 79, 74, 74, 76], [74, 72, 71, 74], [69, 71, 72, 71, 69, 79], [78, 79, 78, 76, 78, 76, 74], [74, 79, 83, 79, 74, 74, 76], [74, 72, 71, 74], [72, 74, 72, 71, 69, 79], [78, 79, 81, 78, 79], [79, 81, 79, 78, 78, 81, 84, 81, 78], [81, 79, 79, 83, 86, 83, 79], [79, 78, 78, 81, 84, 81, 78], [81, 79, 79, 83, 86, 83, 79], [55, 71, 74, 79, 78, 79, 78], [76, 78, 76, 74, 72], [71, 74, 72, 71, 69, 79], [78, 79, 78, 76, 78, 76, 74], [74, 79, 83, 79, 74, 74, 76], [74, 72, 71, 74], [69, 71, 72, 71, 69, 79], [78, 79, 81, 78, 79]]"
./abc/Polonäs_i_F_efter_Johan_Eric_Blomgren_78500a.abc,"[[1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5]]","[[77, 76, 77, 79, 77, 65, 69, 72], [74, 74, 77, 76, 76, 79, 77], [81, 79, 81, 82, 74, 76, 77], [77, 76, 77, 79, 76, 72], [77, 76, 77, 79, 77, 65, 69, 72], [74, 74, 77, 76, 76, 79, 77], [81, 81, 77, 74, 70, 67, 65], [64, 72, 62, 71, 72], [72, 72, 70, 69, 69, 67, 65, 63], [62, 70, 69, 70, 74, 70, 69, 72, 70], [74, 74, 72, 71, 70, 69, 67, 65], [64, 72, 71, 72, 76, 72, 71, 74, 72], [82, 82, 79, 76, 76, 74, 72, 70], [69, 72, 64, 67, 65]]"
./abc/a0e1af6a94ac4663c193e7d6d9818189.abc,"[[1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11]]","[[79, 77, 76, 74, 76, 72], [72, 71, 72, 74, 72, 71, 69], [64, 69, 69, 71, 72, 74]]"
./abc/Polonäs_32c37e.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9]]","[[62, 66, 69, 74, 78, 81], [81, 78, 79, 76, 78, 81], [62, 66, 69, 74, 76, 79], [78, 81, 76, 76], [78, 76, 78, 79, 78, 76, 74], [73, 71, 69, 67, 66, 64], [78, 76, 78, 79, 78, 76, 74], [73, 71, 69, 67, 66, 64], [62, 66, 69, 74, 76, 79], [78, 76, 73, 74, 62]]"
./abc/Pollonesse_183246_17ff05.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[67, 69, 71, 72, 71, 74, 79, 71, 69, 71, 72], [72, 71, 72, 69, 71, 72, 74, 72, 71, 69], [67, 69, 71, 72, 71, 74, 79, 71, 69, 71, 72], [74, 71, 72, 69, 67, 55], [83, 81, 79, 78, 79, 76], [81, 79, 78, 74, 78, 81, 79, 78, 76, 74], [83, 81, 79, 78, 79, 76], [81, 79, 78, 79, 76, 78, 74], [76, 74, 72, 71, 72, 69], [74, 72, 71, 67, 71, 74, 72, 71, 69, 67], [76, 74, 72, 71, 72, 69], [74, 72, 71, 67, 71, 74, 72, 71, 69, 67], [67, 69, 71, 72, 71, 74, 79, 71, 69, 71, 72], [72, 71, 72, 69, 66, 69, 72, 74, 72, 71, 69], [71, 74, 71, 74, 76, 78, 79, 71, 69, 71, 72], [74, 71, 72, 69, 67, 55]]"
./abc/Menuett_i_Gm_efter_Johan_Eric_Blomgren_2a2c94.abc,"[[1, 9, 11], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 9], [1, 3, 5, 7, 9, 11], [1, 5, 9], [1, 5, 9], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 9]]","[[67, 79, 81], [78, 79, 81, 77, 79], [67, 69, 70, 69, 70, 74], [72, 70, 69, 70, 67], [74, 82, 74, 72, 70], [72, 81, 72, 70, 69], [70, 79, 70, 69, 67], [67, 66, 64, 62, 79, 78], [79, 70, 69, 67, 66], [67, 55], [70, 74, 72, 70, 69, 72], [70, 58, 58], [82, 81, 79], [78, 79, 81, 77, 74], [74, 62, 62, 62, 62, 62], [69, 62, 62, 62, 62, 62], [66, 67, 69, 67, 65, 64], [62, 60, 58, 57], [58, 57, 58, 67, 57, 66], [67, 55]]"
./abc/_Polska_efter_ByssKalle_nr_35_a7117f.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 1, 3, 4, 5, 9]]","[[64, 67, 72, 76, 62, 65, 71, 74, 72, 72], [64, 67, 72, 76, 62, 65, 71, 74, 72, 72], [67, 76, 77, 79, 77, 76, 77, 79, 81, 83], [84, 79, 79, 77, 77, 76], [64, 67, 72, 76, 62, 65, 71, 74, 72, 72], [64, 67, 72, 76, 62, 65, 71, 74, 72, 72], [67, 76, 77, 79, 77, 76, 77, 79, 81, 83], [84, 72, 71, 72], [67, 72, 76, 79, 76, 72, 67, 67, 67, 67], [67, 71, 74, 77, 74, 71, 67, 67, 67, 67], [67, 72, 76, 79, 77, 81, 77, 77, 74, 74, 74], [67, 71, 74, 77, 76, 79, 76, 76, 72, 72, 72], [71, 74, 71, 74, 72, 76, 72, 76, 74, 77, 74, 77], [77, 76, 74, 72, 71, 72]]"
./abc/_Grönsiskan_polska_efter_ByssKalle_nr_14_a46b0b.abc,"[[1, 1, 1, 5, 7, 8, 9, 11, 12], [1, 5, 5, 5, 5, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 2, 3, 5, 6, 7, 9, 10, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 9]]","[[65, 64, 65, 69, 65, 69, 72, 69, 72], [77, 74, 76, 74, 73, 74], [72, 72, 69, 70, 70, 67, 69, 69, 65], [67, 67, 64, 65, 64, 65, 62, 64, 60], [65, 69, 65, 69, 72, 69, 72], [77, 76, 77, 79, 79], [79, 76, 77, 81, 77, 74, 76, 79, 76, 72], [74, 77, 74, 71, 72, 60], [74, 77, 74, 71, 72, 69, 70], [72, 70, 69, 70, 72, 70, 69, 70, 72, 70, 69, 70], [74, 72, 72, 70, 69, 70, 67, 69], [70, 69, 67, 69, 70, 69, 67, 69, 70, 74, 76], [77, 67, 70, 69, 70, 67, 69, 65, 60], [65, 67, 69, 67, 69, 70, 69, 70, 72], [74, 76, 77, 76, 77, 79, 77, 79, 81], [70, 74, 70, 67, 69, 72, 69, 65, 67, 70, 67, 64], [60, 64, 67, 67, 65, 69, 70], [60, 64, 67, 67, 65]]"
./abc/6a7d307d1f0712090e4043a6b4637efa.abc,"[[1, 5, 9], [1, 1, 3, 4, 5, 7, 9, 11], [1, 4, 7, 9, 11]]","[[64, 69, 71], [71, 72, 71, 72, 74, 72, 71, 69], [64, 69, 71, 72, 74]]"
./abc/Polonäs_efter_Sam_Wåhlberg_Gm_3866c4.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 9], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 9]]","[[67, 70, 74, 77, 79, 81], [82, 81, 79, 81, 79, 77, 79, 81], [82, 81, 79, 81, 79, 77, 79, 81], [82, 82, 81, 81, 79, 79], [77, 79, 77, 75, 74, 72, 70, 69], [70, 69, 70, 72, 74, 72, 70, 69], [70, 69, 70, 72, 74, 72, 70, 69], [67, 70, 74, 76, 77, 79, 70], [72, 69, 65, 67, 55], [70, 70, 69, 70, 72], [74, 74, 72, 74, 69], [70, 69, 70, 69, 70, 72], [74, 74, 72, 74, 69], [67, 69, 70, 74, 76, 77, 79, 70], [72, 69, 65, 67, 55]]"
./abc/Polska_efter_Wesslén_7ed2a0.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 9]]","[[62, 67, 71, 74, 72, 71, 69, 72, 71, 74], [81, 79, 78, 79, 83, 79, 74, 71, 67], [62, 67, 71, 74, 72, 71, 69, 72, 71, 79], [79, 78, 79, 81, 79, 83, 79, 76, 78, 81, 78, 74], [76, 79, 76, 73, 74, 62], [76, 74, 71, 74, 79, 83, 79, 74, 79, 74], [72, 71, 69, 71, 72, 76, 72, 69, 72, 69], [67, 71, 74, 79, 78, 76, 74, 76, 74, 72, 71], [72, 71, 69, 67, 69, 67, 66, 64, 62], [72, 71, 69, 67, 69, 67]]"
./abc/Pollonesse_ur_Andreas_Dahlgrens_notbok_no_56_ecb57d.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[79, 83, 79, 74, 79, 74, 71, 74, 71], [67, 71, 67, 62, 67, 62, 59, 62, 59], [62, 67, 71, 74, 74, 72, 72, 71], [62, 66, 69, 72, 72, 71, 71, 69], [62, 67, 71, 74, 74, 72, 72, 71], [62, 66, 69, 72, 72, 71, 71, 69], [79, 83, 79, 74, 79, 74, 71, 69, 67], [66, 67, 69, 66, 67, 55], [71, 55, 72, 57, 74, 59], [60, 76, 74, 76, 78, 79], [78, 83, 79, 81, 76, 79], [78, 76, 74, 73, 74, 62], [69, 74, 78, 81, 81, 79, 79, 78], [69, 72, 76, 79, 79, 78, 78, 76], [69, 74, 78, 81, 81, 79, 79, 78], [69, 72, 76, 79, 79, 78, 78, 76], [79, 83, 79, 78, 81, 78, 76, 79], [78, 76, 74, 72, 74, 62], [67, 71, 74, 79, 77], [76, 79, 76, 72, 74, 78, 74, 71, 72], [69, 72, 76, 81, 79], [78, 81, 78, 74, 76, 79, 76, 72, 74], [62, 67, 71, 74, 74, 72, 72, 71], [62, 66, 69, 72, 72, 71, 71, 69], [62, 67, 71, 74, 74, 72, 72, 71], [62, 66, 69, 72, 72, 71, 71, 69], [79, 83, 79, 74, 79, 74, 71, 69, 67], [66, 67, 69, 66, 67, 55]]"
./abc/Polonäs_083be4.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[67, 70, 74, 78, 79, 81], [82, 82, 79, 81, 81, 78, 79, 79, 81], [82, 82, 79, 81, 81, 78, 79], [74, 74, 75, 72, 72, 74, 69, 69, 70], [67, 70, 69, 67, 65, 63, 62], [67, 70, 74, 78, 79, 81], [82, 82, 79, 81, 81, 78, 79, 79, 81], [82, 82, 79, 81, 81, 78, 79], [74, 74, 75, 72, 72, 74, 70, 70, 72], [74, 70, 69, 66, 67, 55], [62, 70, 70, 69, 70, 72, 70, 69, 67], [62, 72, 72, 70, 72, 74, 72, 70, 69], [62, 70, 70, 69, 70, 72, 70, 69, 66], [67, 66, 67, 70, 69, 67, 65, 63, 62, 60, 58, 57], [55, 67, 70, 74, 79, 81], [82, 82, 79, 81, 81, 78, 79, 77, 79, 81], [82, 82, 79, 81, 81, 78, 79], [74, 74, 75, 72, 72, 74, 70, 70, 72], [74, 70, 69, 66, 67, 55]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_67_3e5678.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9]]","[[74, 78, 76, 79, 78, 81], [81, 79, 79, 78, 78, 76], [74, 78, 76, 79, 78, 81], [81, 79, 79, 78, 78, 76], [66, 74, 64, 73, 74, 78], [76, 74, 73, 74, 62], [62, 64, 66, 67, 69, 69, 69, 74], [69, 67, 66, 64, 66, 62], [62, 64, 66, 67, 69, 69, 69, 74], [69, 67, 66, 64, 66, 62], [66, 74, 64, 73, 74, 78], [76, 74, 73, 74, 62]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_69_5553e5.abc,"[[1, 3, 4, 5, 7, 8, 9], [1, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]","[[74, 74, 76, 78, 76, 74, 76], [74, 73, 74, 76, 73, 74], [76, 76, 73, 69, 69, 73, 76, 76, 78], [79, 78, 79, 76, 78, 74], [69, 71, 73, 74, 69, 71, 73], [71, 69, 71, 73, 71, 69, 67], [71, 73, 74, 76, 71, 73, 74], [73, 71, 73, 74, 73, 71, 69], [74, 76, 74, 73, 74, 78, 78, 81], [74, 76, 74, 73, 74, 79, 79, 83], [81, 79, 78, 79, 78, 76, 78, 76, 74], [76, 74, 73, 74, 62]]"
./abc/Pollonesse_183214_20959a.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]","[[74, 78, 74, 73, 76, 73, 71, 74, 71], [71, 69, 69, 67, 67, 66], [67, 69, 71, 67, 66, 67, 69, 66, 64, 66, 67, 64], [62, 64, 66, 67, 69, 71, 73, 74, 71, 69], [74, 78, 74, 73, 76, 73, 71, 74, 71], [71, 69, 69, 67, 67, 66], [67, 69, 71, 67, 66, 67, 69, 66, 64, 67], [66, 64, 62, 61, 62, 62], [66, 64, 62, 61, 62, 62, 78], [76, 71, 73, 74, 71, 69], [68, 69, 71, 73, 74, 73, 74, 76, 78, 76, 78, 81], [79, 78, 79, 76, 74, 73, 71, 73, 74, 78], [76, 69, 68, 69, 71, 67, 69], [76, 71, 73, 74, 71, 69], [68, 69, 71, 73, 74, 73, 74, 76, 78, 76, 78, 81], [79, 78, 79, 76, 74, 73, 71, 73, 74, 76, 78], [79, 76, 73, 73, 74]]"
./abc/Polonäs_efter_Klöfving_b0a52f.abc,"[[1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[74, 74, 77, 76, 76, 79, 77, 76, 77, 81], [79, 78, 79, 83, 81, 81, 73, 72], [74, 74, 77, 76, 76, 79, 77, 76, 77, 81], [79, 78, 79, 83, 81], [81, 77, 81, 79, 76, 79, 77, 74, 77], [79, 77, 76, 74, 73, 74, 76, 72, 69, 77, 81], [81, 77, 81, 79, 76, 79, 77, 74, 77], [77, 76, 74, 73, 74, 62]]"
./abc/Polonäs_ecec28.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9]]","[[76, 72, 76, 72, 71, 68, 71, 67, 69, 71, 72, 74], [76, 81, 80, 81, 76, 81, 84, 81, 76, 72, 76, 72], [69, 72, 76, 72, 71, 68, 71, 67, 69, 72, 76, 72], [72, 71, 69, 68, 69, 67, 69, 64, 62, 60, 59, 57], [76, 72, 76, 72, 71, 68, 71, 67, 69, 71, 72, 74], [76, 81, 80, 81, 76, 81, 84, 81, 76, 72, 76, 72], [69, 72, 76, 72, 71, 68, 71, 67, 69, 72, 76, 72], [72, 71, 69, 68, 67, 69, 69], [69, 72, 74, 72, 71, 72, 72, 71], [71, 68, 71, 67, 71, 67, 71, 67, 71, 69], [69, 72, 74, 72, 71, 72, 72, 76], [72, 71, 69, 68, 67, 69, 69]]"
./abc/Pollonesse_183211_f62f63.abc,"[[1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[74, 76, 78, 79, 78, 81, 78, 81], [78, 81, 81, 79, 78, 79], [69, 73, 76, 73, 69, 73, 76, 73, 69, 73, 76, 73], [69, 74, 76, 78, 79, 76, 79, 78, 74], [69, 74, 76, 78, 79, 78, 79, 76, 78, 74], [69, 71, 73, 74, 76, 78, 79, 81, 83, 79], [78, 76, 74, 73, 74, 62], [78, 76, 74, 73, 74, 78, 78, 79, 78], [76, 74, 73, 71, 69, 71, 73, 74, 76, 76], [76, 81, 79, 81, 76, 78, 79, 81, 83, 74], [73, 71, 69, 67, 69, 57], [78, 76, 74, 73, 74, 78, 78, 79, 78], [76, 74, 73, 71, 69, 71, 73, 74, 76, 76], [76, 81, 79, 81, 76, 78, 79, 81, 83, 74], [73, 71, 69, 67, 69, 57], [74, 76, 78, 79, 78, 81, 78, 81], [78, 81, 81, 79, 78, 79], [69, 73, 76, 73, 69, 73, 76, 73, 69, 73, 76, 73], [69, 74, 76, 78, 79, 76, 79, 78, 74], [69, 74, 76, 78, 79, 78, 79, 76, 78, 74], [69, 71, 73, 74, 76, 78, 79, 81, 83, 79], [78, 76, 74, 73, 74, 62]]"
